[file name]: ru.txt
[file content begin]
# Файл русского языка
# каждая запись должна содержать номер строки, пробел, строку, символ решётки
# строки, начинающиеся с решётки, являются комментариями
# пустые строки игнорируются

1 null#
1776 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1777 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1778 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1779 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1780 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1781 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1782 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1783 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1784 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1785 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1786 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1787 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1788 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1789 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1790 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1791 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1792 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1793 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1794 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1795 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1796 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1797 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1798 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1799 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1800 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1801 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1802 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1803 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1804 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1805 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1806 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1807 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1808 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1809 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1810 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1811 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1812 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1813 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1814 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1815 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1816 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1817 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1818 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1819 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1820 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1821 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1822 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1823 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1824 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1825 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1826 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1827 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1828 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1829 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1830 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1831 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1832 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1833 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1834 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1835 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1836 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1837 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1838 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1839 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1840 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1841 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1842 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1843 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1844 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1845 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1846 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1847 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1848 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1849 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1850 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1851 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1852 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1853 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1854 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1855 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1856 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1857 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1858 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1859 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1860 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1861 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1862 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1863 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1864 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1865 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1866 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1867 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1868 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1869 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1870 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1871 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1872 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1873 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1874 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1875 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1876 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1877 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1878 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1879 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
1880 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#

1882 УСТАРЕЛО#
1883 УСТАРЕЛО#

# подзаголовки меню

1910 УСТАРЕЛО#
1911 УСТАРЕЛО#
1912 УСТАРЕЛО#
1913 УСТАРЕЛО#
1914 УСТАРЕЛО#
1915 УСТАРЕЛО#
1916 УСТАРЕЛО#
1917 УСТАРЕЛО#
1918 УСТАРЕЛО#
1919 УСТАРЕЛО#
1920 УСТАРЕЛО#
1921 УСТАРЕЛО#
1922 УСТАРЕЛО#
1923 УСТАРЕЛО#
1924 УСТАРЕЛО#
1925 УСТАРЕЛО#
1926 УСТАРЕЛО#
1927 УСТАРЕЛО#
1928 УСТАРЕЛО#
1929 УСТАРЕЛО#
1930 УСТАРЕЛО#
1931 УСТАРЕЛО#
1932 УСТАРЕЛО#
1933 УСТАРЕЛО#
1934 УСТАРЕЛО#
1935 УСТАРЕЛО#
1936 УСТАРЕЛО#
1937 УСТАРЕЛО#
1938 УСТАРЕЛО#
1939 УСТАРЕЛО#

# дополнительные привязки клавиш :)

1940 УСТАРЕЛО#
1941 УСТАРЕЛО#

# всплывающие подсказки игровых/серверных флагов

# Читы.
1942 УСТАРЕЛО#
1943 УСТАРЕЛО#
1944 УСТАРЕЛО#
1945 УСТАРЕЛО#
1946 УСТАРЕЛО#

# Настройки меню геймпада.
1947 УСТАРЕЛО#

# Двухфункциональные привязки.
1948 УСТАРЕЛО#
1949 УСТАРЕЛО#
1950 УСТАРЕЛО#
1951 УСТАРЕЛО#
1952 УСТАРЕЛО#
1953 УСТАРЕЛО#
1954 УСТАРЕЛО#

# Привязки, эксклюзивные для меню.
1955 УСТАРЕЛО#
1956 УСТАРЕЛО#
1957 УСТАРЕЛО#
1958 УСТАРЕЛО#
1959 УСТАРЕЛО#
1960 УСТАРЕЛО#
1961 УСТАРЕЛО#
1962 УСТАРЕЛО#
1963 УСТАРЕЛО#
1964 УСТАРЕЛО#
1965 УСТАРЕЛО#
1966 УСТАРЕЛО#
1967 УСТАРЕЛО#
1968 УСТАРЕЛО#
1969 УСТАРЕЛО#
1970 УСТАРЕЛО#
1971 УСТАРЕЛО#
1972 УСТАРЕЛО#
1973 УСТАРЕЛО#

# Привязки, эксклюзивные для игры.
1974 УСТАРЕЛО#
1975 УСТАРЕЛО#
1976 УСТАРЕЛО#
1977 УСТАРЕЛО#
1978 УСТАРЕЛО#
1979 УСТАРЕЛО#
1980 УСТАРЕЛО#
1981 УСТАРЕЛО#
1982 УСТАРЕЛО#
1983 УСТАРЕЛО#
1984 УСТАРЕЛО#
1985 УСТАРЕЛО#

# Другие привязки.
1986 УСТАРЕЛО#
1987 УСТАРЕЛО#
1988 УСТАРЕЛО#
1989 УСТАРЕЛО#
1990 УСТАРЕЛО#
1991 УСТАРЕЛО#

# Ещё кое-что на экране привязок геймпада.
1994 УСТАРЕЛО#
1995 УСТАРЕЛО#
1996 УСТАРЕЛО#


1997 УСТАРЕЛО#
1998 УСТАРЕЛО#

# НАЧАЛО DLC
# монстры, зарезервировать 2000-2049 для имён монстров, 2050-2099 для множественного числа, 2100-2150 для типов ранений

2000 кобольд#
2001 скарабей#
2002 хрустальный голем#
2003 инкуб#
2004 вампир#
2005 тень#
2006 кокотрица#
2007 инсектоид#
2008 козлочеловек#
2009 автоматон#
2010 ледяной лич#
2011 огненный лич#
2012 сторожевой бот#
2013 маго-часовой#
2014 гиробот#
2015 бот-приманка#

# монстры множественное число

2050 кобольды#
2051 скарабеи#
2052 хрустальные големы#
2053 инкубы#
2054 вампиры#
2055 тени#
2056 кокотрицы#
2057 инсектоиды#
2058 козлолюди#
2059 автоматоны#
2060 ледяной лич#
2061 огненный лич#
2062 сторожевые боты#
2063 маго-часовые#
2064 гироботы#
2065 боты-приманки#

# типы ранений (2100-2149)

2100 ударяет#
2101 кусает#
2102 дубасит#
2103 шлёпает#
2104 терзает#
2105 поражает#
2106 царапает#
2107 жалит#
2108 дробит#
2109 дубасит#
2110 ударяет#
2111 ударяет#
2112 ударяет#
2113 ударяет#
2114 ударяет#
2115 ударяет#

# дополнительные сообщения некрологов (2150-2199)
2150 становится жертвой бандитских разборок кобольдов.#
2151 недооценивает жевательную силу мандибул скарабея.#
2152 оказывается между хрустальным големом и твёрдым местом.#
2153 забывает стоп-слово для инкуба.#
2154 сдаёт кровь вампиру.#
2155 становится тенью самого себя.#
2156 слишком долго ждёт, чтобы дать отпор кокотрице.#
2157 убит хитрым инсектоидом.#
2158 забит до смерти пьяным козлочеловеком.#
2159 ликвидирован автоматоном.#
2160 не смог сорвать планы Эрудисы.#
2161 не устоял перед мощью Орфея.#
2162 ликвидирован сторожевым ботом.#
2163 ликвидирован маго-часовым.#
2164 ликвидирован гироботом.#
2165 ликвидирован ботом-приманкой.#
2166 разграблен мимиком.#

# предметы, зарезервировать (2200-2349) для новых предметов
2200 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2201 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2202 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2203 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2204 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2205 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2206 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2207 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2208 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2209 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2210 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2211 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2212 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2213 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2214 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2215 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2216 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2217 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2218 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2219 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2220 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2221 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2222 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2223 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2224 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2225 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2226 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2227 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2228 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2229 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2230 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2231 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2232 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2233 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2234 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2235 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2236 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2237 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2238 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2239 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2240 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2241 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2242 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2243 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2244 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2245 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2246 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2247 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2248 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2249 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2250 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2251 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2252 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2253 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2254 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2255 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2256 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2257 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2258 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2259 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2260 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2261 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2262 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2263 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2264 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2265 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2266 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2267 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2268 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2269 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2270 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2271 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2272 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2273 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2274 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2275 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2276 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2277 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2278 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2279 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2280 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2281 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2282 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2283 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2284 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2285 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2286 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2287 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2288 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2289 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2290 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2291 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2292 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2293 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2294 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2295 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2296 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2297 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2298 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2299 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2300 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2301 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2302 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2303 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2304 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2305 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2306 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2307 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2308 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2309 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2310 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2311 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2312 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2313 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2314 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2315 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2316 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2317 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2318 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2319 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2320 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2321 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2322 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2323 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2324 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2325 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2326 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2327 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2328 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2329 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2330 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2331 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2332 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2333 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2334 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2335 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2336 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2337 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2338 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2339 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2340 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2341 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2342 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2343 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2344 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2345 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2346 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2347 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2348 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#
2349 УСТАРЕЛО_НАЗВАНИЕ_ПРЕДМЕТА#

#Дополнительный игровой текст.
2350 Фрагмент откалывается от твоего %s.#
2351 Твой %s полностью разлетается вдребезги!#
2352 Ты активируешь ловушку %s!#
2353 Количество монстров на уровне: %d#
2354 ПРЕДУПРЕЖДЕНИЕ: Экспериментально - Может вызвать вылет при выходе! Только для тестирования моделей.#
2355 Перезагрузка моделей с индекса %d по %d#
2356 Ты вращаешь парящий кристалл.#
2357 Кристалл, кажется, зафиксирован на месте.#
2358 Кристалл начинает двигаться!#
2359 Ты не можешь выпить пустую бутылку!#
2360 Ты дёргаешь рычаг, но механизм всё ещё кажется неактивным.#
2361 Рычаг с сопротивлением проворачивается дальше.#
2362 Ты слышишь щелчок из механизма!#
2363 Ты пытаешься потянуть рычаг обратно,
но он вырывается из рук!#
2364 Ты в ярости ударяешь по пьедесталу кулаком.#
2365 Ты любуешься замысловатой резьбой пьедестала.#
2366 Пьедестал, кажется, требует какой-то первобытный артефакт.#
2367 Сфера не поддаётся твоей хватке, и её невозможно извлечь!#
2368 Ты помещаешь сферу в углубление...#
2369 Но это не возымело эффекта.#
2370 Сфера начинает парить!#
2371 Этот предмет здесь бесполезен.#
2372 Этот %s, кажется, недостающая часть какого-то устройства.#
2373 Этот %s выглядит блестящим, должно быть, полезен! #
2374 Ты извлекаешь %s из пьедестала.#
2375 Ты видишь таинственный кристалл.#
2376 Ты видишь пьедестал.#
2377 Ты видишь мистическую сферу, покоящуюся на пьедестале.#
2378 Ты поднимаешься по лестнице.#
2379 Твой союзник %s получил уровень!#
2380 Стена укреплена! Она даже не царапается!#
2381 Неведомая сила прижимает твои ноги к полу!#
2382 Воздух здесь, кажется, мягко кружится вокруг тебя.#
2383 Покалывание пробегает по твоему телу и с каждым твоим шагом.#

#Эффекты экипировки
2384 Ты чувствуешь уверенность в себе.#
2385 Ты чувствуешь спокойствие.#
2386 Всё твоё тело кажется чешуйчатым.#
2387 Ты чувствуешь, как твоё восприятие расширяется вокруг тебя.#
2388 Ты чувствуешь, как энергия приливает к твоим рукам.#
2389 Ты чувствуешь себя крепким!#

#Новые заклинания (2390-2399)
2390 УСТАРЕЛО_НАЗВАНИЕ_ЗАКЛИНАНИЯ#
2391 УСТАРЕЛО_НАЗВАНИЕ_ЗАКЛИНАНИЯ#
2392 УСТАРЕЛО_НАЗВАНИЕ_ЗАКЛИНАНИЯ#
2393 УСТАРЕЛО_НАЗВАНИЕ_ЗАКЛИНАНИЯ#
2394 УСТАРЕЛО_НАЗВАНИЕ_ЗАКЛИНАНИЯ#
2395 УСТАРЕЛО_НАЗВАНИЕ_ЗАКЛИНАНИЯ#
2396 УСТАРЕЛО_НАЗВАНИЕ_ЗАКЛИНАНИЯ#
2397 УСТАРЕЛО_НАЗВАНИЕ_ЗАКЛИНАНИЯ#
2398 УСТАРЕЛО_НАЗВАНИЕ_ЗАКЛИНАНИЯ#
2399 УСТАРЕЛО_НАЗВАНИЕ_ЗАКЛИНАНИЯ#

2400 УСТАРЕЛО#

